target,horizon,fold,family,zone_id,n,mae,mase,sat_wmae,bias
duration,24,0,global_gbm,408,336,2.08038,1.04513,2.04895,0.691259
duration,24,0,global_gbm,501,336,2.76316,0.655272,2.79151,-1.22795
duration,24,0,global_gbm,502,336,3.45324,0.869359,3.46,0.451951
duration,24,0,global_gbm,506,336,4.66425,0.859723,4.77352,-0.533295
duration,24,0,global_gbm,508,336,1.97825,0.72179,2.01117,0.188664
duration,24,0,global_gbm,511,336,0.827975,0.933724,0.842029,-0.14853
duration,24,0,global_gbm,512,336,3.20023,0.814764,3.19571,0.379772
duration,24,0,global_gbm,513,336,4.30719,0.428733,4.39276,0.729278
duration,24,0,global_gbm,516,336,3.19724,0.933767,3.24098,-0.0828332
duration,24,0,global_gbm,519,336,5.69861,0.732342,5.70574,0.354521
duration,24,0,global_gbm,520,336,4.6738,1.5759,4.863,-0.429889
duration,24,0,global_gbm,522,336,3.47741,0.532302,3.56278,-0.758791
duration,24,0,global_gbm,525,336,3.29852,0.826551,3.39169,-0.930371
duration,24,0,global_gbm,526,336,5.28539,0.634523,5.34096,0.50706
duration,24,0,global_gbm,527,336,3.82695,0.756392,3.91621,-0.259618
duration,24,0,global_gbm,528,336,0.965589,0.742708,0.975232,-0.0922743
duration,24,0,global_gbm,529,336,2.59764,0.862096,2.60054,0.590497
duration,24,0,global_gbm,552,336,3.06775,0.754173,3.1389,0.249753
duration,24,0,global_gbm,553,336,1.0724,0.949326,1.10831,-0.15043
duration,24,0,global_gbm,558,336,0.61986,0.651706,0.598517,0.0871565
duration,24,0,global_gbm,559,336,0.708604,1.07285,0.715841,-0.0107136
duration,24,0,global_gbm,568,336,0.930686,0.841368,0.927165,0.0970899
duration,24,0,global_gbm,570,336,2.46264,0.762021,2.25424,0.0239284
duration,24,0,global_gbm,575,336,1.85723,0.829898,1.82636,0.00470747
duration,24,0,global_gbm,576,336,3.36154,0.662457,3.37063,0.0890614
duration,24,0,global_gbm,577,336,1.52553,0.907616,1.66792,-0.21595
duration,24,0,global_gbm,578,336,0.621644,1.1758,0.628222,0.178828
duration,24,0,global_gbm,580,336,0.94445,0.952867,0.964058,-0.0555808
duration,24,0,global_gbm,582,336,1.18342,0.927192,1.19307,-0.101399
duration,24,0,global_gbm,584,336,1.99756,0.745217,1.99556,-0.144382
duration,24,0,global_gbm,585,336,0.842515,0.843808,0.854748,-0.0466173
duration,24,0,global_gbm,587,336,3.80271,0.632021,3.8481,-0.946004
duration,24,0,global_gbm,588,336,4.60205,0.691277,4.57119,-1.01966
duration,24,0,global_gbm,589,336,3.22027,0.985573,3.18121,0.236835
duration,24,0,global_gbm,592,336,3.25295,0.736372,3.40648,0.0619606
duration,24,0,global_gbm,594,336,1.62939,0.930701,1.6156,0.339919
duration,24,0,global_gbm,595,336,7.09502,0.951737,7.55468,0.34051
duration,24,0,global_gbm,596,336,1.48485,0.748212,1.50694,-0.420366
duration,24,0,global_gbm,598,336,1.02113,0.767201,1.02667,-0.0764079
duration,24,0,global_gbm,601,336,1.90628,1.14034,1.95755,0.287752
duration,24,0,global_gbm,628,336,0.718849,0.808566,0.709181,0.0156529
duration,24,0,global_gbm,631,336,1.84652,1.08131,1.89269,-0.613634
duration,24,0,global_gbm,632,336,1.7809,0.859466,1.82006,0.266807
duration,24,0,global_gbm,633,336,5.36179,0.777886,5.42965,-0.504517
duration,24,0,global_gbm,637,336,1.20348,0.853945,1.2382,-0.194346
duration,24,0,global_gbm,638,336,1.12177,0.902137,1.1509,0.0822488
duration,24,0,global_gbm,643,336,1.69261,0.943288,1.72859,-0.4193
duration,24,0,global_gbm,644,336,1.99414,0.704044,1.9883,0.529634
duration,24,0,global_gbm,647,336,1.02952,1.09845,1.06061,-0.0950555
duration,24,0,global_gbm,651,336,0.967969,1.1521,0.986864,-0.071425
duration,24,0,global_gbm,655,336,1.31341,0.758332,1.35934,0.270568
duration,24,0,global_gbm,656,336,1.61044,0.807219,1.65979,-0.345859
duration,24,0,global_gbm,659,336,1.70063,1.51263,2.03723,-0.360795
duration,24,0,global_gbm,681,336,1.25966,1.01361,1.27441,-0.0730205
duration,24,0,global_gbm,682,336,3.20627,0.869089,3.38323,-1.05856
duration,24,0,global_gbm,686,336,2.27603,1.08042,2.32235,-0.600946
duration,24,0,global_gbm,687,336,1.13023,1.15296,1.17981,-0.0662169
duration,24,0,global_gbm,690,336,4.53189,0.927209,4.69954,-1.85722
duration,24,0,global_gbm,691,336,2.95824,0.801869,2.87502,-0.408328
duration,24,0,global_gbm,693,336,3.21512,2.02011,3.45481,-1.36604
duration,24,0,global_gbm,698,336,1.084,0.92691,1.18033,-0.459219
duration,24,0,global_gbm,699,336,2.5617,1.11436,2.59708,-0.444466
duration,24,0,global_gbm,700,336,2.33104,0.581158,2.32862,-0.068281
duration,24,0,global_gbm,701,336,1.05775,0.906049,1.03611,0.308573
duration,24,0,global_gbm,703,336,6.85312,0.604162,6.98222,-3.18373
duration,24,0,global_gbm,704,336,4.78163,0.53819,4.80792,-0.224106
duration,24,0,global_gbm,705,336,1.93631,0.801454,1.94558,-0.116712
duration,24,0,global_gbm,706,336,1.7546,0.799787,1.77327,-0.246639
duration,24,0,global_gbm,708,336,2.14912,1.04464,2.21738,0.429564
duration,24,0,global_gbm,709,336,1.95943,0.907925,1.99105,0.0910115
duration,24,0,global_gbm,710,336,2.85264,1.08071,2.9052,-0.147005
duration,24,0,global_gbm,711,336,1.22626,0.732056,1.26759,-0.277944
duration,24,0,global_gbm,712,336,2.25388,0.810563,2.31061,-0.212904
duration,24,0,global_gbm,715,336,1.33528,1.04911,1.32316,-0.137725
duration,24,0,global_gbm,716,336,4.71961,0.578081,4.93155,0.580945
duration,24,0,global_gbm,718,336,0.625108,0.83764,0.624381,0.173048
duration,24,0,global_gbm,719,336,1.01818,0.802186,0.944159,0.00597248
duration,24,0,global_gbm,724,336,3.77548,0.884979,3.76668,-0.036011
duration,24,0,global_gbm,728,336,1.64244,1.08444,1.76372,-0.232164
duration,24,0,global_gbm,729,336,1.65735,0.824233,1.63067,-0.0152349
duration,24,0,global_gbm,731,336,1.81585,0.735731,1.80443,-0.157046
duration,24,0,global_gbm,732,336,0.677436,1.19457,0.70711,-0.078141
duration,24,0,global_gbm,733,336,8.06791,0.717578,8.24937,1.6
duration,24,0,global_gbm,737,336,1.40393,0.832389,1.45147,-0.706568
duration,24,0,global_gbm,741,336,2.28471,1.09801,2.33725,-0.404392
duration,24,0,global_gbm,744,336,2.80708,0.743976,2.86787,-0.914521
duration,24,0,global_gbm,745,336,1.90214,1.11652,1.99402,0.0155436
duration,24,0,global_gbm,746,336,4.18607,0.636649,4.40989,-1.36756
duration,24,0,global_gbm,751,336,2.23555,0.585504,2.15152,0.566571
duration,24,0,global_gbm,771,336,1.81111,0.802024,1.75981,0.264646
duration,24,0,global_gbm,773,336,2.31489,0.753331,2.33103,0.501636
duration,24,0,global_gbm,775,336,3.18117,0.863623,3.17555,0.367233
duration,24,0,global_gbm,777,336,4.49277,0.924974,4.51147,0.142096
duration,24,0,global_gbm,781,336,2.00157,0.825586,2.06227,-0.439268
duration,24,0,global_gbm,783,336,0.808902,0.820932,0.818106,0.0550173
duration,24,0,global_gbm,790,336,1.28016,0.773668,1.30813,-0.0543578
duration,24,0,global_gbm,792,336,1.15083,1.1175,1.22632,0.03629
duration,24,0,global_gbm,795,336,5.96463,0.822279,6.09703,1.55649
duration,24,0,global_gbm,799,336,3.44892,0.661221,3.55994,-0.0454288
duration,24,0,global_gbm,802,336,3.10807,0.76764,3.23768,-1.10894
duration,24,0,global_gbm,804,336,1.82211,1.36132,1.89096,-0.908945
duration,24,0,global_gbm,805,336,1.71774,0.907648,1.94166,-0.0645779
duration,24,0,global_gbm,809,336,5.46478,0.917684,5.60232,-0.856203
duration,24,0,global_gbm,832,336,2.65328,0.854158,2.64699,-0.0552278
duration,24,0,global_gbm,842,336,4.39642,0.907047,4.50083,-0.0593085
duration,24,0,global_gbm,844,336,5.20828,0.957215,5.69995,0.598079
duration,24,0,global_gbm,848,336,1.45282,1.092,1.6335,-0.0863963
duration,24,0,global_gbm,849,336,2.73283,0.784621,2.81186,-0.329547
duration,24,0,global_gbm,851,336,5.35846,0.493174,5.52524,-0.483477
duration,24,0,global_gbm,852,336,1.00064,0.859381,1.09223,-0.0860203
duration,24,0,global_gbm,855,336,4.27483,0.536411,4.34727,-0.895519
duration,24,0,global_gbm,858,336,3.88038,0.405358,3.87881,1.99316
duration,24,0,global_gbm,862,336,1.89384,1.07476,1.90849,-0.0932675
duration,24,0,global_gbm,881,336,5.8663,1.03049,6.69161,0.888113
duration,24,0,global_gbm,882,336,0.838391,0.751375,0.838818,-0.00862498
duration,24,0,global_gbm,883,336,0.989455,0.730014,1.00529,0.175385
duration,24,0,global_gbm,887,336,2.43485,0.754315,2.4246,0.478399
duration,24,0,global_gbm,888,336,5.07015,0.610074,5.05198,-1.0042
duration,24,0,global_gbm,890,336,0.787508,1.04489,0.788957,0.218066
duration,24,0,global_gbm,891,336,2.81258,0.851759,2.78668,-0.227047
duration,24,0,global_gbm,893,336,0.880737,0.917368,0.917101,-0.169473
duration,24,0,global_gbm,895,336,3.02683,0.924117,3.12982,0.563565
duration,24,0,global_gbm,897,336,1.34568,0.756273,1.39709,-0.400655
duration,24,0,global_gbm,900,336,1.09258,0.808018,1.04621,0.0820637
duration,24,0,global_gbm,901,336,1.04182,0.946604,1.07891,0.105494
duration,24,0,global_gbm,902,336,1.4664,0.72261,1.45462,0.0117969
duration,24,0,global_gbm,903,336,2.97912,0.917806,2.97042,0.0677607
duration,24,0,global_gbm,904,336,2.25757,0.693657,2.37181,-0.41087
duration,24,0,global_gbm,937,336,0.716746,0.884149,0.733305,0.233655
duration,24,0,global_gbm,943,336,1.71587,0.646771,1.74123,-0.342656
duration,24,0,global_gbm,958,336,3.06106,1.35445,3.35273,-1.55348
duration,24,0,global_gbm,965,336,8.49244,0.989852,8.66492,0.325849
duration,24,0,global_gbm,966,336,5.00267,0.577653,5.09818,-0.820951
duration,24,0,global_gbm,967,336,1.68702,0.834517,1.66381,0.262764
duration,24,0,global_gbm,969,336,1.84436,0.578197,1.84897,0.0691692
duration,24,0,global_gbm,972,336,3.78586,0.753349,3.78055,-0.11873
duration,24,0,global_gbm,974,336,5.3977,0.717914,5.43739,0.347837
duration,24,0,global_gbm,975,336,1.27058,0.679718,1.27617,-0.152188
duration,24,0,global_gbm,977,336,1.33703,0.903067,1.4193,-0.449029
duration,24,0,global_gbm,979,336,1.15352,0.871007,1.20543,-0.635616
duration,24,0,global_gbm,981,336,2.44339,0.744895,2.41591,-0.135193
duration,24,0,global_gbm,982,336,1.6577,0.80731,1.62441,0.0193023
duration,24,0,global_gbm,983,336,1.70122,0.917891,1.77561,-0.166624
duration,24,0,global_gbm,984,336,1.01516,0.690883,1.01539,0.0270852
duration,24,0,global_gbm,986,336,5.44492,0.794514,5.84058,-1.50631
duration,24,0,global_gbm,987,336,1.10167,0.92217,1.05255,0.0349711
duration,24,0,global_gbm,988,336,1.89862,0.708267,1.88203,0.591585
duration,24,0,global_gbm,989,336,2.76353,0.547733,2.85222,-0.947656
duration,24,0,global_gbm,991,336,1.29104,0.895317,1.32405,-0.124759
duration,24,0,global_gbm,996,336,2.99497,0.327017,2.96668,0.352016
duration,24,0,global_gbm,998,336,2.92256,0.575149,2.93434,0.0130793
duration,24,0,global_gbm,1000,336,3.85249,0.533467,3.9157,-0.963984
duration,24,0,global_gbm,1009,336,4.5432,0.594456,4.66565,-0.925993
duration,24,0,global_gbm,1011,336,5.49894,0.56434,5.45862,0.0616988
duration,24,0,global_gbm,1015,336,3.73552,0.915107,3.79739,0.236436
duration,24,0,global_gbm,1026,336,3.81485,0.752192,3.77048,-0.201386
duration,24,0,global_gbm,1029,336,2.01593,0.898333,2.02309,0.226313
duration,24,0,global_gbm,1031,336,4.07317,0.752679,4.12782,-0.8826
duration,24,0,global_gbm,1043,336,2.48326,0.729118,2.51148,0.60483
duration,24,0,global_gbm,1049,336,9.04293,0.693303,9.36341,-2.26656
duration,24,0,global_gbm,1060,336,1.1723,1.08869,1.21912,-0.455403
duration,24,0,global_gbm,1061,336,2.35234,0.663636,2.30571,0.685193
duration,24,0,global_gbm,1062,336,2.19854,0.682025,2.29121,0.0404215
duration,24,0,global_gbm,1066,336,1.82863,0.956539,1.8776,-0.19902
duration,24,0,global_gbm,1067,336,2.51296,0.785975,2.54716,-0.413045
duration,24,0,global_gbm,1068,336,5.80134,1.10509,5.88571,-1.29774
duration,24,0,global_gbm,1071,336,3.40937,0.951288,3.43324,-0.202031
duration,24,0,global_gbm,1072,336,3.09366,0.98423,3.30096,0.500352
duration,24,0,global_gbm,1074,336,2.29523,0.856315,2.2812,0.445256
duration,24,0,global_gbm,1075,336,1.65431,0.922997,1.76737,-0.20185
duration,24,0,global_gbm,1076,336,1.87262,0.836587,1.91852,-0.250437
duration,24,0,global_gbm,1081,336,2.08231,1.03956,2.13154,-0.274055
duration,24,0,global_gbm,1082,336,1.1685,0.844206,1.12848,0.234003
duration,24,0,global_gbm,1083,336,1.94244,0.577687,1.94115,0.0731815
duration,24,0,global_gbm,1085,336,2.44969,0.911669,2.42929,0.184321
duration,24,0,global_gbm,1087,336,2.06319,0.716791,2.06075,0.16223
duration,24,0,global_gbm,1088,336,2.36921,0.815199,2.54445,-0.559169
duration,24,0,global_gbm,1090,336,1.52833,0.911579,1.56631,-0.574469
duration,24,0,global_gbm,1092,336,1.01753,0.804171,0.998687,0.204608
duration,24,0,global_gbm,1094,336,1.54237,1.01216,1.67418,-0.766181
duration,24,0,global_gbm,1095,336,2.03616,0.942542,2.03512,0.353134
duration,24,0,global_gbm,1096,336,1.646,0.769006,1.65252,-0.0759807
duration,24,0,global_gbm,1098,336,2.26321,0.809576,2.29213,0.226845
duration,24,0,global_gbm,1099,336,1.70151,1.05045,1.80297,-0.787841
duration,24,0,global_gbm,1100,336,2.45126,0.720758,2.53292,-0.874826
duration,24,0,global_gbm,1102,336,2.72376,0.891129,2.74421,-0.230439
duration,24,0,global_gbm,1104,336,1.02807,0.824075,1.01962,-0.198237
duration,24,0,global_gbm,1106,336,0.858333,0.872817,0.892772,-0.316715
duration,24,0,global_gbm,1107,336,0.745535,0.706809,0.779694,-0.262224
duration,24,0,global_gbm,1109,336,1.28965,0.839867,1.29997,-0.098871
duration,24,0,global_gbm,1110,336,1.33323,0.908679,1.31583,0.244871
duration,24,0,global_gbm,1111,336,2.52617,0.850935,2.58827,-0.598676
duration,24,0,global_gbm,1112,336,1.51028,1.025,1.74112,-0.0252868
duration,24,0,global_gbm,1113,336,1.76091,1.18973,1.82718,-0.972357
duration,24,0,global_gbm,1114,336,1.30758,1.04517,1.3109,0.0665258
duration,24,0,global_gbm,1115,336,2.57481,0.914706,2.58043,-0.172666
duration,24,0,global_gbm,1119,336,3.19298,0.901468,3.2335,-0.455471
duration,24,0,global_gbm,1120,336,2.62496,1.03669,2.59401,0.160108
duration,24,0,global_gbm,1121,336,2.55034,0.970463,2.58555,-0.42011
duration,24,0,global_gbm,1124,336,2.25207,0.74709,2.23496,0.876498
duration,24,0,global_gbm,1125,336,0.673539,1.27692,0.671799,0.415606
duration,24,0,global_gbm,1126,336,1.58639,0.9007,1.59442,-0.0450912
duration,24,0,global_gbm,1130,336,0.634813,1.61835,0.619263,0.486703
duration,24,0,global_gbm,1134,336,1.58126,0.922443,1.60035,-0.10989
duration,24,0,global_gbm,1135,336,0.969732,0.810206,0.962088,0.223975
duration,24,0,global_gbm,1137,336,4.10659,0.894866,4.11752,-0.878938
duration,24,0,global_gbm,1138,336,0.620141,0.810683,0.620321,0.181652
duration,24,0,global_gbm,1143,336,1.15279,0.989973,1.19184,0.0772652
duration,24,0,global_gbm,1144,336,2.09754,0.785826,2.12318,-0.122757
duration,24,0,global_gbm,1149,336,2.20572,0.77089,2.25569,-0.854142
duration,24,0,global_gbm,1154,336,1.25595,1.0276,1.24912,0.173841
duration,24,0,global_gbm,1156,336,1.40919,0.939809,1.45763,0.331501
duration,24,0,global_gbm,1159,336,3.10434,0.759298,3.14265,-0.0992255
duration,24,0,global_gbm,1162,336,1.43767,0.859155,1.4659,-0.133325
duration,24,0,global_gbm,1163,336,1.02948,0.818305,1.06661,-0.319063
duration,24,0,global_gbm,1164,336,2.52426,0.62758,2.5201,-1.20376
duration,24,0,global_gbm,1166,336,3.02802,0.923126,3.0851,-0.627767
duration,24,0,global_gbm,1167,336,11.7724,0.69826,12.3487,-5.56754
duration,24,0,global_gbm,1168,336,1.95084,0.692124,2.08728,-0.164617
duration,24,0,global_gbm,1172,336,1.29749,1.40488,1.3759,0.0842831
duration,24,0,global_gbm,1173,336,1.82789,0.801752,1.84638,0.194076
duration,24,1,last_observation,102,336,2.28423,1.15357,2.30458,-0.125
duration,24,1,last_observation,104,336,0.975446,1.30709,1.01747,0.0592758
duration,24,1,last_observation,105,336,2.67634,1.00511,2.66871,0.194196
duration,24,1,last_observation,106,336,2.66344,0.973064,2.6595,0.464534
duration,24,1,last_observation,107,336,2.60144,0.888298,2.63392,0.104415
duration,24,1,last_observation,108,336,2.29092,0.903892,2.26984,0.112847
duration,24,1,last_observation,109,336,2.15501,1.12505,2.14251,-0.1813
duration,24,1,last_observation,110,336,1.64459,0.959786,1.65972,-0.132688
duration,24,1,last_observation,111,336,2.1932,0.998337,2.18208,0.100942
duration,24,1,last_observation,115,336,0.970982,1.21166,1.00705,-0.00967262
duration,24,1,last_observation,123,336,1.19692,0.931077,1.19558,0.121528
duration,24,1,last_observation,124,336,2.6064,1.09651,2.55541,-0.0870536
duration,24,1,last_observation,202,336,2.58209,1.32031,2.6153,0.0176091
duration,24,1,last_observation,204,336,1.73859,0.865302,1.77991,-0.238591
duration,24,1,last_observation,205,336,1.55184,1.17064,1.61642,-0.0855655
duration,24,1,last_observation,206,336,5.25422,0.965781,5.61682,0.397073
duration,24,1,last_observation,208,336,1.1627,0.886266,1.21059,-0.143849
duration,24,1,last_observation,212,336,1.01265,0.987558,1.03862,-0.129216
duration,24,1,last_observation,213,336,2.38715,1.06686,2.40152,0.162946
duration,24,1,last_observation,214,336,0.583085,1.21473,0.606737,0.00372024
duration,24,1,last_observation,215,336,2.80184,1.29645,3.05802,0.0731647
duration,24,1,last_observation,216,336,1.4318,0.85052,1.41886,-0.0647321
duration,24,1,last_observation,217,336,8.53596,1.07387,9.19332,-0.360863
duration,24,1,last_observation,223,336,6.33929,1.14565,6.3049,0.00595234
duration,24,1,last_observation,224,336,3.2624,0.762964,3.25204,-0.03125
duration,24,1,last_observation,225,336,0.951389,0.863556,0.959415,0.110615
duration,24,1,last_observation,226,336,4.61781,1.16659,5.04438,-0.00620041
duration,24,1,last_observation,227,336,5.02133,1.30234,5.021,0.22371
duration,24,1,last_observation,235,336,2.8254,0.945978,2.87923,-0.18502
duration,24,1,last_observation,307,336,5.3998,0.914508,5.355,-0.331349
duration,24,1,last_observation,309,336,2.68428,0.922533,2.69959,-0.244296
duration,24,1,last_observation,310,336,1.08482,1.02227,1.11496,0.0188492
duration,24,1,last_observation,311,336,2.38666,1.10853,2.29806,0.0250496
duration,24,1,last_observation,316,336,1.05828,1.19148,1.081,-0.0429067
duration,24,1,last_observation,320,336,1.37202,0.982942,1.45899,-0.0610119
duration,24,1,last_observation,321,336,2.27108,0.96502,2.53067,-0.0240575
duration,24,1,last_observation,322,336,2.68676,1.52797,2.80101,-0.138145
duration,24,1,last_observation,323,336,4.63914,0.989566,5.35181,-0.00818452
duration,24,1,last_observation,324,336,2.21007,0.935694,2.29836,-0.33755
duration,24,1,last_observation,325,336,3.08135,1.03241,3.36822,-0.114087
duration,24,1,last_observation,326,336,5.82837,1.10379,6.0972,-0.0977183
duration,24,1,last_observation,328,336,4.11731,0.926042,4.17582,0.232887
duration,24,1,last_observation,329,336,9.33457,1.14336,9.57179,-0.794891
duration,24,1,last_observation,330,336,2.25818,0.885001,2.29895,0.155506
duration,24,1,last_observation,331,336,2.90749,0.906949,2.89505,-0.0166171
duration,24,1,last_observation,332,336,6.53348,0.996028,6.80074,0.485367
duration,24,1,last_observation,333,336,1.76711,0.977814,1.75464,0.0210813
duration,24,1,last_observation,335,336,9.03919,1.06102,9.03566,-0.497024
duration,24,1,last_observation,340,336,0.771825,1.0025,0.759378,-0.00198413
duration,24,1,last_observation,343,336,1.20486,0.484027,1.35809,-0.0530754
duration,24,1,last_observation,346,336,3.69395,0.912914,3.72124,0.0133929
duration,24,1,last_observation,347,336,1.29936,0.882378,1.37969,-0.130704
duration,24,1,last_observation,348,336,1.3182,0.973078,1.31105,-0.0528274
duration,24,1,last_observation,406,336,1.60714,1.3308,1.64248,0.0143849
duration,24,1,last_observation,408,336,1.95709,0.941855,1.98163,-0.0974702
duration,24,1,last_observation,501,336,3.94494,0.982449,3.96219,0.443452
duration,24,1,last_observation,502,336,3.73735,0.925239,3.81968,-0.421379
duration,24,1,last_observation,506,336,4.10937,0.756908,4.09291,-0.310764
duration,24,1,last_observation,508,336,3.06944,1.12931,3.13351,-0.197421
duration,24,1,last_observation,511,336,1.47817,1.61092,1.47804,-0.0362103
duration,24,1,last_observation,512,336,3.4747,0.887849,3.45249,0.107639
duration,24,1,last_observation,513,336,8.57316,0.906454,8.62874,-0.330605
duration,24,1,last_observation,516,336,3.93204,1.13214,3.95109,0.179067
duration,24,1,last_observation,519,336,6.8502,0.903621,7.02096,0.103175
duration,24,1,last_observation,520,336,5.34921,1.43574,5.86196,-0.291171
duration,24,1,last_observation,522,336,6.12674,0.949521,5.93569,0.0900298
duration,24,1,last_observation,525,336,3.54464,0.87907,3.56572,0.600198
duration,24,1,last_observation,526,336,6.30828,0.769089,6.22007,-0.396081
duration,24,1,last_observation,527,336,4.24479,0.837511,4.29545,0.194196
duration,24,1,last_observation,528,336,1.54216,1.21024,1.5493,-0.0372024
duration,24,1,last_observation,529,336,2.42485,0.79628,2.47496,-0.267113
duration,24,1,last_observation,552,336,3.26463,0.795756,3.31292,-0.210565
duration,24,1,last_observation,553,336,0.982639,0.832293,0.964249,-0.0332341
duration,24,1,last_observation,558,336,1.07366,1.18478,1.05463,-0.0121528
duration,24,1,last_observation,559,336,0.722222,1.05427,0.748364,-0.0570436
duration,24,1,last_observation,568,336,0.365575,0.326344,0.321081,0.105159
duration,24,1,last_observation,570,336,2.90303,0.920227,2.64729,-0.00173611
duration,24,1,last_observation,575,336,2.08929,0.947436,2.11145,0.0208333
duration,24,1,last_observation,576,336,4.23413,0.865038,4.25542,0.149802
duration,24,1,last_observation,577,336,1.39782,0.832283,1.45212,0.139881
duration,24,1,last_observation,578,336,0.758681,1.36034,0.820085,-0.0111607
duration,24,1,last_observation,580,336,1.06225,1.04313,1.06607,-0.0136409
duration,24,1,last_observation,582,336,1.42485,1.0842,1.44838,0.0438988
duration,24,1,last_observation,584,336,2.9246,1.10446,2.92726,-0.0337302
duration,24,1,last_observation,585,336,1.24231,1.25523,1.26597,-0.00917659
duration,24,1,last_observation,587,336,5.68924,0.972861,5.7393,0.34995
duration,24,1,last_observation,588,336,5.97594,0.88254,5.9348,-0.189732
duration,24,1,last_observation,589,336,2.73462,0.794665,2.72746,-0.24504
duration,24,1,last_observation,592,336,4.03323,0.93416,4.14727,-0.0982143
duration,24,1,last_observation,594,336,2.22396,1.26131,2.26581,0.0369544
duration,24,1,last_observation,595,336,5.21429,0.695368,5.42307,-0.223214
duration,24,1,last_observation,596,336,1.74008,0.873944,1.7561,-0.0441468
duration,24,1,last_observation,598,336,1.04539,0.793567,1.06816,0.0508433
duration,24,1,last_observation,601,336,2.24777,1.31766,2.19565,-0.115823
duration,24,1,last_observation,628,336,1.04836,1.15828,1.06373,-0.0324901
duration,24,1,last_observation,631,336,1.93973,1.0702,1.93828,-0.0667163
duration,24,1,last_observation,632,336,2.00174,0.96385,2.04452,-0.0984623
duration,24,1,last_observation,633,336,6.76339,0.981728,6.85645,-0.827877
duration,24,1,last_observation,637,336,1.86706,1.3034,1.89217,0.0352183
duration,24,1,last_observation,638,336,0.995784,0.778535,1.00043,-0.0974702
duration,24,1,last_observation,643,336,2.13393,1.14362,2.19921,-0.101687
duration,24,1,last_observation,644,336,2.94048,1.06574,3.07716,0.0248016
duration,24,1,last_observation,647,336,1.28943,1.2847,1.32466,-0.0478671
duration,24,1,last_observation,651,336,0.961806,1.06884,0.923323,0.181548
duration,24,1,last_observation,655,336,1.61483,0.968874,1.88089,-0.000744048
duration,24,1,last_observation,656,336,1.94519,0.968452,2.00922,-0.159474
duration,24,1,last_observation,659,336,1.83755,1.5169,2.21052,-0.0394345
duration,24,1,last_observation,681,336,1.61731,1.2466,1.6456,0.0830853
duration,24,1,last_observation,682,336,4.54762,1.24812,4.64598,-0.265377
duration,24,1,last_observation,686,336,2.51687,1.14706,2.54125,-0.0357143
duration,24,1,last_observation,687,336,0.900546,0.860397,0.931605,0.0220734
duration,24,1,last_observation,690,336,6.02927,1.23221,5.81026,0.421627
duration,24,1,last_observation,691,336,3.28968,0.90804,3.08893,0.0347222
duration,24,1,last_observation,693,336,3.04092,1.51348,3.2933,-0.46999
duration,24,1,last_observation,698,336,1.20015,1.00527,1.21778,0.00917659
duration,24,1,last_observation,699,336,4.06845,1.68489,4.17474,-0.126488
duration,24,1,last_observation,700,336,4.68626,1.22909,4.69113,-0.0290179
duration,24,1,last_observation,701,336,1.14385,0.972465,1.19908,-0.206349
duration,24,1,last_observation,703,336,8.7748,0.785824,8.55636,0.501984
duration,24,1,last_observation,704,336,6.85962,0.79404,6.77416,-0.0709325
duration,24,1,last_observation,705,336,2.75149,1.13899,2.73799,0.094246
duration,24,1,last_observation,706,336,2.14013,0.97933,2.09434,0.107887
duration,24,1,last_observation,708,336,2.187,1.05923,2.3212,-0.119544
duration,24,1,last_observation,709,336,2.37227,1.06946,2.40208,-0.00967262
duration,24,1,last_observation,710,336,2.94221,1.0451,2.95939,-0.111359
duration,24,1,last_observation,711,336,1.67907,1.0289,1.75257,-0.111111
duration,24,1,last_observation,712,336,2.64509,0.949439,2.65686,-0.176835
duration,24,1,last_observation,715,336,1.13046,0.847788,1.10847,-0.0332341
duration,24,1,last_observation,716,336,6.75397,0.867286,6.70311,-0.483135
duration,24,1,last_observation,718,336,1.02877,1.36507,1.05968,0.062004
duration,24,1,last_observation,719,336,1.26811,1.0268,1.28835,-0.0359623
duration,24,1,last_observation,724,336,4.40997,1.01567,4.423,-0.125744
duration,24,1,last_observation,728,336,1.92361,1.21397,1.99177,-0.0823413
duration,24,1,last_observation,729,336,2.22917,1.10201,2.26249,-0.134425
duration,24,1,last_observation,731,336,2.33557,0.958347,2.34127,0.0131448
duration,24,1,last_observation,732,336,0.789187,1.29508,0.833547,0.0101687
duration,24,1,last_observation,733,336,9.31969,0.870136,9.20326,0.12128
duration,24,1,last_observation,737,336,1.70685,1.02027,1.68381,-0.0491071
duration,24,1,last_observation,741,336,2.16171,0.978698,2.19042,-0.174603
duration,24,1,last_observation,744,336,3.73562,1.00763,3.76761,0.478671
duration,24,1,last_observation,745,336,1.46949,0.824744,1.41105,0.0260417
duration,24,1,last_observation,746,336,5.88765,0.923982,5.92251,-0.196181
duration,24,1,last_observation,751,336,4.02356,1.09292,4.29514,-0.204117
duration,24,1,last_observation,771,336,2.95188,1.32522,3.02684,-0.0798611
duration,24,1,last_observation,773,336,2.49058,0.830766,2.52043,-0.0292659
duration,24,1,last_observation,775,336,3.89335,1.06332,3.88508,0.0719246
duration,24,1,last_observation,777,336,4.31076,0.866018,4.28891,0.0845734
duration,24,1,last_observation,781,336,2.4752,1.0262,2.4503,0.31746
duration,24,1,last_observation,783,336,1.64583,1.66195,1.67555,0.00496032
