target,horizon,fold,family,hour_of_day,n,mae,mase
occupancy,6,4,zone_gbm,16,3850,2.87378,0.806462
occupancy,6,4,zone_gbm,17,3850,2.98646,0.826063
occupancy,6,4,zone_gbm,18,3850,2.70457,0.77669
occupancy,6,4,zone_gbm,19,3850,3.00799,0.818545
occupancy,6,4,zone_gbm,20,3850,2.96641,0.833499
occupancy,6,4,zone_gbm,21,3850,2.96906,0.834288
occupancy,6,4,zone_gbm,22,3850,2.99745,0.841621
occupancy,6,4,zone_gbm,23,3850,2.98846,0.847304
occupancy,6,4,global_ridge,0,3850,3.92494,1.13277
occupancy,6,4,global_ridge,1,3850,4.03268,1.18726
occupancy,6,4,global_ridge,2,3850,3.75595,1.18861
occupancy,6,4,global_ridge,3,3850,3.83173,1.20968
occupancy,6,4,global_ridge,4,3850,3.94402,1.18446
occupancy,6,4,global_ridge,5,3850,4.09836,1.1534
occupancy,6,4,global_ridge,6,3850,4.18675,1.08008
occupancy,6,4,global_ridge,7,3850,3.93545,0.991504
occupancy,6,4,global_ridge,8,3850,2.97419,0.802183
occupancy,6,4,global_ridge,9,3850,3.53996,0.914469
occupancy,6,4,global_ridge,10,3850,4.31744,1.13041
occupancy,6,4,global_ridge,11,3850,4.70726,1.23556
occupancy,6,4,global_ridge,12,3850,4.72673,1.29646
occupancy,6,4,global_ridge,13,3850,4.30065,1.2953
occupancy,6,4,global_ridge,14,3850,3.91229,1.24572
occupancy,6,4,global_ridge,15,3850,3.69501,1.16586
occupancy,6,4,global_ridge,16,3850,3.94802,1.13429
occupancy,6,4,global_ridge,17,3850,4.46783,1.18874
occupancy,6,4,global_ridge,18,3850,4.08422,1.08434
occupancy,6,4,global_ridge,19,3850,3.42057,0.918786
occupancy,6,4,global_ridge,20,3850,2.91701,0.842894
occupancy,6,4,global_ridge,21,3850,3.18977,0.88402
occupancy,6,4,global_ridge,22,3850,3.61937,0.988726
occupancy,6,4,global_ridge,23,3850,3.84227,1.07654
occupancy,6,4,global_gbm,0,3850,3.02089,0.865659
occupancy,6,4,global_gbm,1,3850,2.94316,0.81964
occupancy,6,4,global_gbm,2,3850,2.67058,0.760079
occupancy,6,4,global_gbm,3,3850,2.54823,0.712937
occupancy,6,4,global_gbm,4,3850,2.34323,0.656836
occupancy,6,4,global_gbm,5,3850,2.23349,0.621699
occupancy,6,4,global_gbm,6,3850,2.14419,0.588124
occupancy,6,4,global_gbm,7,3850,2.09069,0.576024
occupancy,6,4,global_gbm,8,3850,2.38708,0.658683
occupancy,6,4,global_gbm,9,3850,2.69255,0.770817
occupancy,6,4,global_gbm,10,3850,3.32785,0.926499
occupancy,6,4,global_gbm,11,3850,3.59167,0.97998
occupancy,6,4,global_gbm,12,3850,3.74456,1.01058
occupancy,6,4,global_gbm,13,3850,3.68512,0.987143
occupancy,6,4,global_gbm,14,3850,3.25661,0.899016
occupancy,6,4,global_gbm,15,3850,2.94242,0.84634
occupancy,6,4,global_gbm,16,3850,2.88082,0.8364
occupancy,6,4,global_gbm,17,3850,2.9136,0.843285
occupancy,6,4,global_gbm,18,3850,2.63931,0.78217
occupancy,6,4,global_gbm,19,3850,2.91323,0.812306
occupancy,6,4,global_gbm,20,3850,2.934,0.830652
occupancy,6,4,global_gbm,21,3850,3.01483,0.844472
occupancy,6,4,global_gbm,22,3850,3.10746,0.874241
occupancy,6,4,global_gbm,23,3850,2.99047,0.861523
occupancy,6,5,last_observation,0,3850,4.06935,0.935012
occupancy,6,5,last_observation,1,3850,3.93377,0.923542
occupancy,6,5,last_observation,2,3850,3.23922,0.789031
occupancy,6,5,last_observation,3,3850,2.76857,0.678267
occupancy,6,5,last_observation,4,3850,2.22117,0.550627
occupancy,6,5,last_observation,5,3850,1.88649,0.481032
occupancy,6,5,last_observation,6,3850,1.3,0.320425
occupancy,6,5,last_observation,7,3850,0.909351,0.221473
occupancy,6,5,last_observation,8,3850,1.8387,0.410332
occupancy,6,5,last_observation,9,3850,3.00494,0.669478
occupancy,6,5,last_observation,10,3850,3.91117,0.898177
occupancy,6,5,last_observation,11,3850,4.50857,1.02998
occupancy,6,5,last_observation,12,3850,4.50779,1.00355
occupancy,6,5,last_observation,13,3850,4.44416,0.997877
occupancy,6,5,last_observation,14,3850,3.58935,0.836763
occupancy,6,5,last_observation,15,3850,2.74468,0.671544
occupancy,6,5,last_observation,16,3850,2.67584,0.705599
occupancy,6,5,last_observation,17,3850,2.21792,0.626184
occupancy,6,5,last_observation,18,3850,2.01766,0.568679
occupancy,6,5,last_observation,19,3850,2.45714,0.664964
occupancy,6,5,last_observation,20,3850,3.08701,0.766088
occupancy,6,5,last_observation,21,3850,3.59143,0.846126
occupancy,6,5,last_observation,22,3850,4.21156,0.963878
occupancy,6,5,last_observation,23,3850,4.51766,1.0172
occupancy,6,5,seasonal_naive_daily,0,3850,2.48182,0.693399
occupancy,6,5,seasonal_naive_daily,1,3850,2.41429,0.675369
occupancy,6,5,seasonal_naive_daily,2,3850,2.4174,0.674059
occupancy,6,5,seasonal_naive_daily,3,3850,2.46078,0.682761
occupancy,6,5,seasonal_naive_daily,4,3850,2.35584,0.663429
occupancy,6,5,seasonal_naive_daily,5,3850,2.40935,0.679452
occupancy,6,5,seasonal_naive_daily,6,3850,2.42519,0.674603
occupancy,6,5,seasonal_naive_daily,7,3850,2.34675,0.658857
occupancy,6,5,seasonal_naive_daily,8,3850,2.31974,0.649103
occupancy,6,5,seasonal_naive_daily,9,3850,2.26701,0.645401
occupancy,6,5,seasonal_naive_daily,10,3850,2.72156,0.76519
occupancy,6,5,seasonal_naive_daily,11,3850,2.74208,0.785244
occupancy,6,5,seasonal_naive_daily,12,3850,2.30364,0.650621
occupancy,6,5,seasonal_naive_daily,13,3850,2.29039,0.648344
occupancy,6,5,seasonal_naive_daily,14,3850,2.20831,0.63106
occupancy,6,5,seasonal_naive_daily,15,3850,2.16805,0.619866
occupancy,6,5,seasonal_naive_daily,16,3850,2.50987,0.723582
occupancy,6,5,seasonal_naive_daily,17,3850,2.33273,0.658905
occupancy,6,5,seasonal_naive_daily,18,3850,2.43247,0.68598
occupancy,6,5,seasonal_naive_daily,19,3850,2.55273,0.730018
occupancy,6,5,seasonal_naive_daily,20,3850,2.63532,0.757695
occupancy,6,5,seasonal_naive_daily,21,3850,2.56883,0.718996
occupancy,6,5,seasonal_naive_daily,22,3850,2.73039,0.74336
occupancy,6,5,seasonal_naive_daily,23,3850,2.88805,0.781153
occupancy,6,5,seasonal_naive_weekly,0,3850,5.65338,1.41134
occupancy,6,5,seasonal_naive_weekly,1,3850,5.62338,1.39771
occupancy,6,5,seasonal_naive_weekly,2,3850,5.62961,1.39539
occupancy,6,5,seasonal_naive_weekly,3,3850,5.52909,1.37589
occupancy,6,5,seasonal_naive_weekly,4,3850,5.51481,1.38056
occupancy,6,5,seasonal_naive_weekly,5,3850,5.52649,1.38465
occupancy,6,5,seasonal_naive_weekly,6,3850,5.70208,1.40509
occupancy,6,5,seasonal_naive_weekly,7,3850,5.40675,1.35186
occupancy,6,5,seasonal_naive_weekly,8,3850,4.38727,1.16659
occupancy,6,5,seasonal_naive_weekly,9,3850,4.37714,1.21021
occupancy,6,5,seasonal_naive_weekly,10,3850,4.61974,1.27266
occupancy,6,5,seasonal_naive_weekly,11,3850,4.68649,1.31606
occupancy,6,5,seasonal_naive_weekly,12,3850,4.36935,1.22666
occupancy,6,5,seasonal_naive_weekly,13,3850,4.59909,1.28268
occupancy,6,5,seasonal_naive_weekly,14,3850,4.43909,1.25106
occupancy,6,5,seasonal_naive_weekly,15,3850,4.42325,1.23611
occupancy,6,5,seasonal_naive_weekly,16,3850,4.51195,1.2611
occupancy,6,5,seasonal_naive_weekly,17,3850,4.11273,1.14083
occupancy,6,5,seasonal_naive_weekly,18,3850,4.20299,1.16995
occupancy,6,5,seasonal_naive_weekly,19,3850,4.2987,1.18365
occupancy,6,5,seasonal_naive_weekly,20,3850,4.83351,1.27701
occupancy,6,5,seasonal_naive_weekly,21,3850,4.97961,1.27715
occupancy,6,5,seasonal_naive_weekly,22,3850,5.17247,1.29714
occupancy,6,5,seasonal_naive_weekly,23,3850,5.40909,1.34851
occupancy,6,5,autoregressive,0,3850,2.41777,0.660135
occupancy,6,5,autoregressive,1,3850,2.32951,0.650046
occupancy,6,5,autoregressive,2,3850,2.30958,0.635772
occupancy,6,5,autoregressive,3,3850,2.26889,0.621685
occupancy,6,5,autoregressive,4,3850,2.19165,0.594625
occupancy,6,5,autoregressive,5,3850,2.17494,0.59153
occupancy,6,5,autoregressive,6,3850,1.99899,0.544397
occupancy,6,5,autoregressive,7,3850,1.90514,0.514557
occupancy,6,5,autoregressive,8,3850,1.92571,0.526299
occupancy,6,5,autoregressive,9,3850,2.10616,0.572225
occupancy,6,5,autoregressive,10,3850,2.41813,0.669383
occupancy,6,5,autoregressive,11,3850,2.53858,0.704392
occupancy,6,5,autoregressive,12,3850,2.44311,0.664791
occupancy,6,5,autoregressive,13,3850,2.49905,0.678075
occupancy,6,5,autoregressive,14,3850,2.47924,0.67371
occupancy,6,5,autoregressive,15,3850,2.3902,0.65309
occupancy,6,5,autoregressive,16,3850,2.60724,0.719699
occupancy,6,5,autoregressive,17,3850,2.46986,0.689125
occupancy,6,5,autoregressive,18,3850,2.36776,0.664635
occupancy,6,5,autoregressive,19,3850,2.43146,0.684481
occupancy,6,5,autoregressive,20,3850,2.48048,0.698095
occupancy,6,5,autoregressive,21,3850,2.41327,0.670709
occupancy,6,5,autoregressive,22,3850,2.46911,0.674367
occupancy,6,5,autoregressive,23,3850,2.49956,0.681621
occupancy,6,5,zone_ridge,0,3850,3.80978,0.923882
occupancy,6,5,zone_ridge,1,3850,3.65513,0.898998
occupancy,6,5,zone_ridge,2,3850,3.7432,0.902411
occupancy,6,5,zone_ridge,3,3850,3.6237,0.875158
occupancy,6,5,zone_ridge,4,3850,3.35209,0.813902
occupancy,6,5,zone_ridge,5,3850,3.10586,0.767079
occupancy,6,5,zone_ridge,6,3850,2.81309,0.699058
occupancy,6,5,zone_ridge,7,3850,2.7312,0.674198
occupancy,6,5,zone_ridge,8,3850,2.50774,0.650731
occupancy,6,5,zone_ridge,9,3850,2.69208,0.700497
occupancy,6,5,zone_ridge,10,3850,2.98795,0.78921
occupancy,6,5,zone_ridge,11,3850,3.03995,0.823374
occupancy,6,5,zone_ridge,12,3850,3.05981,0.816841
occupancy,6,5,zone_ridge,13,3850,3.10522,0.836465
occupancy,6,5,zone_ridge,14,3850,2.98734,0.814833
occupancy,6,5,zone_ridge,15,3850,2.84192,0.779023
occupancy,6,5,zone_ridge,16,3850,2.90555,0.799341
occupancy,6,5,zone_ridge,17,3850,2.78192,0.763207
occupancy,6,5,zone_ridge,18,3850,2.71988,0.737546
occupancy,6,5,zone_ridge,19,3850,2.83299,0.751694
occupancy,6,5,zone_ridge,20,3850,3.05116,0.794258
occupancy,6,5,zone_ridge,21,3850,3.24716,0.806761
occupancy,6,5,zone_ridge,22,3850,3.42139,0.834428
occupancy,6,5,zone_ridge,23,3850,3.67692,0.884551
occupancy,6,5,zone_gbm,0,3850,3.85367,0.98256
occupancy,6,5,zone_gbm,1,3850,3.70121,0.959712
occupancy,6,5,zone_gbm,2,3850,3.63348,0.93814
occupancy,6,5,zone_gbm,3,3850,3.45417,0.895459
occupancy,6,5,zone_gbm,4,3850,3.34622,0.859406
occupancy,6,5,zone_gbm,5,3850,3.28639,0.840592
occupancy,6,5,zone_gbm,6,3850,3.19341,0.797084
occupancy,6,5,zone_gbm,7,3850,2.70873,0.700793
occupancy,6,5,zone_gbm,8,3850,2.53942,0.703914
occupancy,6,5,zone_gbm,9,3850,2.78771,0.801423
occupancy,6,5,zone_gbm,10,3850,3.0121,0.87749
occupancy,6,5,zone_gbm,11,3850,3.1289,0.913456
occupancy,6,5,zone_gbm,12,3850,3.18304,0.914193
occupancy,6,5,zone_gbm,13,3850,3.25037,0.934026
occupancy,6,5,zone_gbm,14,3850,3.21263,0.920125
occupancy,6,5,zone_gbm,15,3850,3.09516,0.889788
occupancy,6,5,zone_gbm,16,3850,3.09329,0.89617
occupancy,6,5,zone_gbm,17,3850,2.96443,0.859058
occupancy,6,5,zone_gbm,18,3850,2.89858,0.840299
occupancy,6,5,zone_gbm,19,3850,3.05381,0.864535
occupancy,6,5,zone_gbm,20,3850,3.36618,0.932383
occupancy,6,5,zone_gbm,21,3850,3.45287,0.928796
occupancy,6,5,zone_gbm,22,3850,3.50253,0.92975
occupancy,6,5,zone_gbm,23,3850,3.53167,0.938272
occupancy,6,5,global_ridge,0,3850,3.13334,1.02938
occupancy,6,5,global_ridge,1,3850,3.21026,1.09844
occupancy,6,5,global_ridge,2,3850,3.24047,1.14842
occupancy,6,5,global_ridge,3,3850,3.27512,1.14875
occupancy,6,5,global_ridge,4,3850,3.27866,1.11816
occupancy,6,5,global_ridge,5,3850,3.17746,1.03791
occupancy,6,5,global_ridge,6,3850,2.95702,0.892738
occupancy,6,5,global_ridge,7,3850,2.67672,0.738705
occupancy,6,5,global_ridge,8,3850,2.10799,0.60579
occupancy,6,5,global_ridge,9,3850,2.36509,0.692256
occupancy,6,5,global_ridge,10,3850,2.90699,0.878987
occupancy,6,5,global_ridge,11,3850,3.25364,1.00755
occupancy,6,5,global_ridge,12,3850,3.2188,1.02674
occupancy,6,5,global_ridge,13,3850,3.17638,1.08017
occupancy,6,5,global_ridge,14,3850,3.09731,1.07294
occupancy,6,5,global_ridge,15,3850,3.09904,1.06502
occupancy,6,5,global_ridge,16,3850,3.2429,1.07403
occupancy,6,5,global_ridge,17,3850,3.23136,1.0289
occupancy,6,5,global_ridge,18,3850,2.8891,0.907993
occupancy,6,5,global_ridge,19,3850,2.578,0.807631
occupancy,6,5,global_ridge,20,3850,2.5171,0.752023
occupancy,6,5,global_ridge,21,3850,2.62893,0.749828
occupancy,6,5,global_ridge,22,3850,2.82567,0.810972
occupancy,6,5,global_ridge,23,3850,3.09783,0.927841
occupancy,6,5,global_gbm,0,3850,2.67178,0.700123
occupancy,6,5,global_gbm,1,3850,2.61091,0.696114
occupancy,6,5,global_gbm,2,3850,2.48703,0.661495
occupancy,6,5,global_gbm,3,3850,2.3294,0.626783
occupancy,6,5,global_gbm,4,3850,2.19394,0.580425
occupancy,6,5,global_gbm,5,3850,2.09564,0.562734
occupancy,6,5,global_gbm,6,3850,1.90797,0.496809
occupancy,6,5,global_gbm,7,3850,1.70401,0.456378
occupancy,6,5,global_gbm,8,3850,1.74483,0.485757
occupancy,6,5,global_gbm,9,3850,2.12612,0.583868
occupancy,6,5,global_gbm,10,3850,2.35147,0.659304
occupancy,6,5,global_gbm,11,3850,2.37331,0.681672
occupancy,6,5,global_gbm,12,3850,2.34011,0.656755
occupancy,6,5,global_gbm,13,3850,2.32682,0.665827
occupancy,6,5,global_gbm,14,3850,2.2354,0.648379
occupancy,6,5,global_gbm,15,3850,2.07506,0.603555
occupancy,6,5,global_gbm,16,3850,2.21265,0.658525
occupancy,6,5,global_gbm,17,3850,2.12341,0.632246
occupancy,6,5,global_gbm,18,3850,2.07707,0.612263
occupancy,6,5,global_gbm,19,3850,2.1524,0.632303
occupancy,6,5,global_gbm,20,3850,2.32373,0.663655
occupancy,6,5,global_gbm,21,3850,2.43743,0.666361
occupancy,6,5,global_gbm,22,3850,2.5044,0.678872
occupancy,6,5,global_gbm,23,3850,2.64581,0.707062
occupancy,6,6,last_observation,0,3850,6.55948,1.46033
occupancy,6,6,last_observation,1,3850,5.92442,1.3001
occupancy,6,6,last_observation,2,3850,4.53169,1.034
occupancy,6,6,last_observation,3,3850,3.56961,0.833359
occupancy,6,6,last_observation,4,3850,2.82442,0.674966
occupancy,6,6,last_observation,5,3850,2.3839,0.590994
occupancy,6,6,last_observation,6,3850,1.70052,0.402749
occupancy,6,6,last_observation,7,3850,1.57091,0.394254
occupancy,6,6,last_observation,8,3850,3.62935,0.81109
occupancy,6,6,last_observation,9,3850,6.05896,1.32656
occupancy,6,6,last_observation,10,3850,7.16675,1.57108
occupancy,6,6,last_observation,11,3850,7.67714,1.67484
occupancy,6,6,last_observation,12,3850,7.88,1.71886
occupancy,6,6,last_observation,13,3850,7.20234,1.61016
occupancy,6,6,last_observation,14,3850,5.15091,1.23029
occupancy,6,6,last_observation,15,3850,3.30078,0.837876
occupancy,6,6,last_observation,16,3850,2.72026,0.739474
occupancy,6,6,last_observation,17,3850,2.50701,0.714278
occupancy,6,6,last_observation,18,3850,2.61792,0.740847
occupancy,6,6,last_observation,19,3850,3.25195,0.854541
occupancy,6,6,last_observation,20,3850,4.56208,1.07446
occupancy,6,6,last_observation,21,3850,5.68519,1.28092
occupancy,6,6,last_observation,22,3850,6.34597,1.39698
occupancy,6,6,last_observation,23,3850,6.61117,1.44637
occupancy,6,6,seasonal_naive_daily,0,3850,2.9026,0.837262
occupancy,6,6,seasonal_naive_daily,1,3850,2.75403,0.812883
occupancy,6,6,seasonal_naive_daily,2,3850,2.76883,0.816496
occupancy,6,6,seasonal_naive_daily,3,3850,2.77143,0.812722
occupancy,6,6,seasonal_naive_daily,4,3850,2.74935,0.811172
occupancy,6,6,seasonal_naive_daily,5,3850,2.88519,0.854642
occupancy,6,6,seasonal_naive_daily,6,3850,2.8239,0.840959
occupancy,6,6,seasonal_naive_daily,7,3850,2.98753,0.87382
occupancy,6,6,seasonal_naive_daily,8,3850,3.53273,0.977933
occupancy,6,6,seasonal_naive_daily,9,3850,3.67922,0.997094
occupancy,6,6,seasonal_naive_daily,10,3850,3.61403,1.00019
occupancy,6,6,seasonal_naive_daily,11,3850,3.49818,0.97912
occupancy,6,6,seasonal_naive_daily,12,3850,3.45065,0.960298
occupancy,6,6,seasonal_naive_daily,13,3850,3.59403,1.01669
occupancy,6,6,seasonal_naive_daily,14,3850,3.61299,1.0155
occupancy,6,6,seasonal_naive_daily,15,3850,3.48597,0.9847
occupancy,6,6,seasonal_naive_daily,16,3850,3.46078,0.98442
occupancy,6,6,seasonal_naive_daily,17,3850,3.61351,1.02325
occupancy,6,6,seasonal_naive_daily,18,3850,3.54078,1.00206
occupancy,6,6,seasonal_naive_daily,19,3850,3.27844,0.927895
occupancy,6,6,seasonal_naive_daily,20,3850,3.08078,0.900494
occupancy,6,6,seasonal_naive_daily,21,3850,2.98026,0.871305
occupancy,6,6,seasonal_naive_daily,22,3850,2.8813,0.854513
occupancy,6,6,seasonal_naive_daily,23,3850,2.87584,0.855107
occupancy,6,6,seasonal_naive_weekly,0,3850,5.40156,1.57889
occupancy,6,6,seasonal_naive_weekly,1,3850,5.5787,1.6152
occupancy,6,6,seasonal_naive_weekly,2,3850,5.51117,1.59969
occupancy,6,6,seasonal_naive_weekly,3,3850,5.4761,1.5922
occupancy,6,6,seasonal_naive_weekly,4,3850,5.48104,1.59479
occupancy,6,6,seasonal_naive_weekly,5,3850,5.49558,1.58867
occupancy,6,6,seasonal_naive_weekly,6,3850,5.51169,1.60155
occupancy,6,6,seasonal_naive_weekly,7,3850,5.51351,1.59712
occupancy,6,6,seasonal_naive_weekly,8,3850,5.36468,1.57858
occupancy,6,6,seasonal_naive_weekly,9,3850,5.46,1.60048
occupancy,6,6,seasonal_naive_weekly,10,3850,5.45844,1.60534
occupancy,6,6,seasonal_naive_weekly,11,3850,5.37377,1.58779
occupancy,6,6,seasonal_naive_weekly,12,3850,5.31896,1.57591
occupancy,6,6,seasonal_naive_weekly,13,3850,4.91766,1.46004
occupancy,6,6,seasonal_naive_weekly,14,3850,5.08052,1.50098
occupancy,6,6,seasonal_naive_weekly,15,3850,4.84753,1.44124
occupancy,6,6,seasonal_naive_weekly,16,3850,4.93714,1.47021
occupancy,6,6,seasonal_naive_weekly,17,3850,4.99922,1.46507
occupancy,6,6,seasonal_naive_weekly,18,3850,4.93974,1.46667
occupancy,6,6,seasonal_naive_weekly,19,3850,4.85013,1.4527
occupancy,6,6,seasonal_naive_weekly,20,3850,4.80727,1.4564
occupancy,6,6,seasonal_naive_weekly,21,3850,4.79714,1.449
occupancy,6,6,seasonal_naive_weekly,22,3850,4.83844,1.45404
occupancy,6,6,seasonal_naive_weekly,23,3850,4.86442,1.45405
occupancy,6,6,autoregressive,0,3850,2.74386,0.786138
occupancy,6,6,autoregressive,1,3850,2.54449,0.73718
occupancy,6,6,autoregressive,2,3850,2.41574,0.699593
occupancy,6,6,autoregressive,3,3850,2.33411,0.670435
occupancy,6,6,autoregressive,4,3850,2.22371,0.64027
occupancy,6,6,autoregressive,5,3850,2.27622,0.660568
occupancy,6,6,autoregressive,6,3850,2.15687,0.615102
occupancy,6,6,autoregressive,7,3850,2.4242,0.666995
occupancy,6,6,autoregressive,8,3850,2.79651,0.74771
occupancy,6,6,autoregressive,9,3850,3.25531,0.856665
occupancy,6,6,autoregressive,10,3850,3.26758,0.883867
occupancy,6,6,autoregressive,11,3850,3.20345,0.882385
occupancy,6,6,autoregressive,12,3850,3.23729,0.886181
occupancy,6,6,autoregressive,13,3850,3.48361,0.95481
occupancy,6,6,autoregressive,14,3850,3.18085,0.902295
occupancy,6,6,autoregressive,15,3850,2.75359,0.792177
occupancy,6,6,autoregressive,16,3850,2.63573,0.767509
occupancy,6,6,autoregressive,17,3850,2.68424,0.778237
occupancy,6,6,autoregressive,18,3850,2.62464,0.763705
occupancy,6,6,autoregressive,19,3850,2.52302,0.733227
occupancy,6,6,autoregressive,20,3850,2.49113,0.727547
occupancy,6,6,autoregressive,21,3850,2.50706,0.72948
occupancy,6,6,autoregressive,22,3850,2.50208,0.725312
occupancy,6,6,autoregressive,23,3850,2.49084,0.724071
occupancy,6,6,zone_ridge,0,3850,3.46368,0.966251
occupancy,6,6,zone_ridge,1,3850,3.35667,0.935251
occupancy,6,6,zone_ridge,2,3850,3.02578,0.864713
occupancy,6,6,zone_ridge,3,3850,2.91804,0.828569
occupancy,6,6,zone_ridge,4,3850,2.88644,0.809249
occupancy,6,6,zone_ridge,5,3850,3.01668,0.827296
occupancy,6,6,zone_ridge,6,3850,3.29918,0.84873
occupancy,6,6,zone_ridge,7,3850,3.57994,0.906247
occupancy,6,6,zone_ridge,8,3850,3.00744,0.818359
occupancy,6,6,zone_ridge,9,3850,3.49612,0.9125
occupancy,6,6,zone_ridge,10,3850,3.66164,0.96966
occupancy,6,6,zone_ridge,11,3850,3.43727,0.93509
occupancy,6,6,zone_ridge,12,3850,3.19422,0.892561
occupancy,6,6,zone_ridge,13,3850,3.1654,0.906518
occupancy,6,6,zone_ridge,14,3850,2.92005,0.854216
occupancy,6,6,zone_ridge,15,3850,2.70849,0.789625
occupancy,6,6,zone_ridge,16,3850,2.74228,0.788427
occupancy,6,6,zone_ridge,17,3850,2.9619,0.825571
occupancy,6,6,zone_ridge,18,3850,2.96151,0.817857
occupancy,6,6,zone_ridge,19,3850,2.67506,0.760635
occupancy,6,6,zone_ridge,20,3850,2.74943,0.78358
occupancy,6,6,zone_ridge,21,3850,2.92015,0.816785
occupancy,6,6,zone_ridge,22,3850,3.03491,0.841881
occupancy,6,6,zone_ridge,23,3850,3.14804,0.872877
occupancy,6,6,zone_gbm,0,3850,3.36674,0.987722
occupancy,6,6,zone_gbm,1,3850,3.42357,0.989318
occupancy,6,6,zone_gbm,2,3850,3.29622,0.955549
occupancy,6,6,zone_gbm,3,3850,3.19001,0.918908
occupancy,6,6,zone_gbm,4,3850,3.05736,0.879309
occupancy,6,6,zone_gbm,5,3850,2.98226,0.855938
occupancy,6,6,zone_gbm,6,3850,2.80652,0.79708
occupancy,6,6,zone_gbm,7,3850,2.62648,0.747166
occupancy,6,6,zone_gbm,8,3850,2.86778,0.812332
occupancy,6,6,zone_gbm,9,3850,2.99991,0.865647
occupancy,6,6,zone_gbm,10,3850,3.06453,0.896555
occupancy,6,6,zone_gbm,11,3850,3.03331,0.896152
occupancy,6,6,zone_gbm,12,3850,3.06956,0.9052
occupancy,6,6,zone_gbm,13,3850,2.93568,0.881152
occupancy,6,6,zone_gbm,14,3850,2.88384,0.8682
occupancy,6,6,zone_gbm,15,3850,2.73206,0.827705
occupancy,6,6,zone_gbm,16,3850,2.67112,0.809666
occupancy,6,6,zone_gbm,17,3850,2.72373,0.820484
occupancy,6,6,zone_gbm,18,3850,2.71628,0.815065
occupancy,6,6,zone_gbm,19,3850,2.78418,0.830942
occupancy,6,6,zone_gbm,20,3850,2.8753,0.863902
occupancy,6,6,zone_gbm,21,3850,2.94631,0.882854
occupancy,6,6,zone_gbm,22,3850,3.04216,0.907665
occupancy,6,6,zone_gbm,23,3850,3.14993,0.935736
occupancy,6,6,global_ridge,0,3850,3.88184,1.16756
occupancy,6,6,global_ridge,1,3850,4.00207,1.21739
occupancy,6,6,global_ridge,2,3850,3.86082,1.25825
occupancy,6,6,global_ridge,3,3850,3.92599,1.27228
occupancy,6,6,global_ridge,4,3850,4.06075,1.24634
occupancy,6,6,global_ridge,5,3850,4.19795,1.20573
occupancy,6,6,global_ridge,6,3850,4.06481,1.08569
occupancy,6,6,global_ridge,7,3850,3.8815,0.998312
occupancy,6,6,global_ridge,8,3850,3.21557,0.881751
occupancy,6,6,global_ridge,9,3850,3.84429,1.0097
occupancy,6,6,global_ridge,10,3850,4.36811,1.16747
occupancy,6,6,global_ridge,11,3850,4.59806,1.25055
occupancy,6,6,global_ridge,12,3850,4.59111,1.29604
occupancy,6,6,global_ridge,13,3850,4.37965,1.3611
occupancy,6,6,global_ridge,14,3850,4.02848,1.31257
occupancy,6,6,global_ridge,15,3850,3.72356,1.21875
occupancy,6,6,global_ridge,16,3850,3.91717,1.19282
occupancy,6,6,global_ridge,17,3850,4.29237,1.25877
